"Title, Code, Price, URL, Translator, Blinding, Pages, Size in Inches, Description"
Jinn & Human Sickness,199,$19.95,https://dusp.org/english/hereafter-the-unseen/199-jinn-human-sickness.html,Nasiruddin Al-Khattab,Hardback,376,6x9,"The subject of the jinn is one which is of interest to many people. Folk stories abound, and many superstitious practices have arisen in Muslim cultures with regard to protection against the jinn. Many myths surround the ideas of the evil eye and envy, and there are many strange notions surrounding illnesses such as epilepsy and mental illness, which are often thought of as being caused by the jinn. This book cuts through all the confusion and identifies correct Islamic teachings on all these subjects. The jinn are real and they can indeed harm humans, but this book will teach you how to protect yourself in the manner taught by the Prophet (peace be upon him). Break free from fear, superstition and fairy stories, and familiarize yourself with the teachings of Islam on these important aspects of spirituality which the author presents here, drawing on the texts of the Qur'an and Sunnah and the writings of the respected scholars of Islam."
Smaller Signs of The Day,189,$9.95,https://dusp.org/english/hereafter-the-unseen/189-smaller-signs-of-the-day.html,No Translator,Hardback,128,6x9,"The Day of Judgment in sure to come, but when it will be, it is a matter known only to Allah the Great. But the Prophet Muhammad (S) has told us about some signs that indicate that the Day is coming nearer and nearer. Such signs are of three types: The first type of signs have already come to pass. The second type of signs are those that appear gradually with the passage of time. The third type is of the signs that appear just very near to the Day- these are called the Greater Signs of the Day. In this book we have dealt with the first two types of the signs that are known to be the Smaller Signs of the Day."
Signs of the Hour,169,$2.95,https://dusp.org/english/hereafter-the-unseen/169-signs-of-the-hour.html,No Translator,Paperback,32,4.7x6.7,"Faith in the Last Day and what it contains of rewards and punishments, is one of the pillars of Islam and its great foundations. Allah has placed before the Final Hour certain signs that indicate how close it actually is. Indeed, our Prophet considered the approaching of the Final Hour as something very great, such that whenever he mentioned it, his cheeks would become red, his voice would rise and his irritation would intensify. He would always speak of it and give reminders concerning it. The Companions would often reflect upon the matter of the Final Hour. Huthaifah said: ""The Prophet (S) came upon us while we were reminding each other. So he said: 'What are you all discussing?'"" We replied: 'We are reminding each other of the Final Hour.' When the Prophet began to mention it often and the Verses concerning its approach became numerous, the Companions feared that its occurrence would befall them (i.e., in their lifetime). Many of the signs of the Final Hour have already appeared and much of what the Prophet informed (us) of has manifested itself. Therefore, every passing day increases the believers in their Faith and belief in Prophet Muhammad. This is due to the appearance of signs of his Prophet-hood and proofs of his truthfulness, all of which require the Muslims to adhere to this upright religion so that they may be prepared for this event. For verily, the Hour has drawn near and its signs have become apparent. Allah the Exalted said: ""The Hour has drawn near and the moon has been split."" (54:1) One of the wise people once said: ""I am amazed at the one who feels grief over the loss of his wealth but yet he does not feel grief over the loss of his life span (which occurs daily)."" So strive hard in worship (of Allah), weep over your sins and flee from the punishment (in the Hereafter). The victorious one is he who directs his hopes toward that which is everlasting and cuts off his aspirations for that which is temporary. When Muhammad bin Sirin was about to die, he wept. It was said to him: ""Why are you weeping?"" He replied: ""I am weeping due to my lapses in the days that have passed and the small number of deeds that I performed seeking the lofty Paradise."""
Road to Paradise,161,$11.95,https://dusp.org/english/hereafter-the-unseen/161-road-to-paradise.html,No Translator,Paperback,192,5.5x8,"The beautiful full-color book includes Ayahs (verses) from the Noble Quran about Paradise with supporting Hadith of the Prophet (S) and their explanations. ""The description of Paradise which the Muttaqun (the pious believers of Islamic Monotheism) have been promised (is that) in it are rivers of water the taste and smell of which are not changed, rivers of milk of which the taste never changes, rivers of wine delicious to those who drink, and rivers of clarified honey (clear and pure); therein for them is every kind of fruit, and forgiveness from their Lord. (Are these) like those who shall dwell forever in the Fire and be given to drink boiling water so that it cuts up their bowels?"" [(V47:15) The Noble Qur'an] In the Name of Allah, the Most Gracious, the Most Merciful. For the salvation of all mankind and jinn from the punishment in the Hell-fire, I have decided to write this Book: ""Road to Paradise."" It is a collection of Qur'anic Verses and the narrations of Allah's Messenger that concerns about Paradise. Narrated Abu Hurairah (R): Allah's Messenger said, ""The (Hell) Fire is surrounded by all kinds of desires and passions, while Paradise is surrounded by all kinds of disliked undesirable things."" (Inordinate desires and animalistic passions lead to the Fire while self-control, perseverance, chastity and all other virtues, and the obedience to Allah and His Messenger lead to Paradise. What leads to Hell is easy to do while what leads to Paradise is difficult to do.) (Sahih Al-Bukhari, Vol.8, Hadith No. 495) So, the Road to Paradise is full of hurdles and pits, and not so easy to go through it! It needs great patience, self-control, and to avoid all evil deeds such as illegal sex, illegal talk (like backbiting, telling lies, etc.), illegal foods and drinks; and to perform regularly compulsory congregational prayers, fasting, Jihad (holy fighting in Allah's cause), and to give obligatory charity (Zakat), and to perform Umrah and Hajj. All glory and praise is to Allah, the One to Whom all dignity, honor and respect are due; the Unique with perfect attributes, Who begets not, nor is He begotten. He has no equal but He is the All-Mighty, Omnipotent. He sent His Messengers and Prophets to guide humanity towards Monotheism, to worship Him Alone, the only One Worthy of worship, and to warn them of the eternal dire consequences of polytheism, associating partners with One Allah and the worship of creatures. All the Prophets preached Monotheism, the Belief in the Oneness of Allah, the Glorious, the Elevated. As the Statement of Allah, the Blessed, the Most High: ""Indeed, We sent Nuh (Noah) to his people and he said: 'O my people! Worship Allah! You have no other Ilah (God) but Him. (La ilaha illallah: none has the right to be worshipped but Allah.) Certainly, I fear for you the torment of a Great Day!""' (V7:59) ""And to 'Ad (people, We sent) their brother Hud. He said: 'O my people! Worship Allah! You have no other Ilah (God) but Him. (La ilaha illallah: none has the right to be worshipped but Allah.) Will you not fear (Allah)?""' (V7:65) ""And to (the people of) Madyan (Midian), (We sent) their brother Shu'aib. He said: 'O my people! Worship Allah! You have no other Ilah (God) but Him. [La ilaha illallah (none has the right to be worshipped but Allah)] Verily, a clear proof (sign) from your Lord has come to you; so give full measure and full weight and wrong not men in their things, and do not do mischief on the earth after it has been set in order, that will be better for you, if you are believers.""' (V7:85) ""And to Thamud (people, We sent) their brother Salih. He said: 'O my people! Worship Allah! You have no other Ilah (God) but Him. (La ilaha illallah: none has the right to be worshipped but Allah).""' (V7:73) ""And verily, We have sent among every Ummah (community, nation) a Messenger (proclaiming): 'Worship Allah (Alone), and avoid (or keep away from) Taghut (all false deities, i.e., do not worship anything besides Allah).""' (V 16:36) a) It has been narrated by Abu Hurairah (R) * in the Hadith Books (At Tirmidhi, Ibn Majah and Abu Dawud) that the Prophet said: ""The Jews and Christians were divided into seventy-one or seventy-two religious sects, and this nation will be divided into seventy-three religious sects - all in Hell, except one, and that one is the one on which I and my Companions are today [i.e., following the Qur'an and the Prophet's Sunnah (legal ways, orders, acts of worship and statements of the Prophet )]."" b) ""Nor would he order you to take angels and Prophets for lords (gods).* Would he order you to disbelieve after you have submitted to Allah's Will?"" (Tafsir At-Tabari) (V.3:80) * Narrated 'Umar (R): 1 heard the Prophet saying, ""Do not exaggerate in praising me as the Christians praised the son of Maryam (Mary),** for I am only a slave. So call me the slave of Allah and His Messenger."" (Sahih Al-Bukhari, Vol. 4, Hadith No. 654) **The Christians over praised 'Isa (Jesus) till they took him as a god besides Allah."
Life is a Fading Shadow,094,$5.95,https://dusp.org/english/hereafter-the-unseen/094-life-is-a-fading-shadow.html,No Translator,Paperback,80,5.5x8,"Ali (R) described this life in these words: ""Its allowed aspects lead to being reckoned and its forbidden aspects lead to the Fire."" Al-Hasan said: ""O son of Adam! Life is only days, so if your day passes, your life becomes shorter. Al-Hasan Al-Basari said about this life: ""I am amazed at those who were order to take provisions (fear from Allah) and were told that the journey will commence soon (to the Hereafter), yet they play."""
Life after Death and Affairs of the Unseen,RB29,$15.95,https://dusp.org/english/hereafter-the-unseen/rb29-life-after-death-and-affairs-of-the-unseen.html,Rasheed Barbee,Paperback,170,6x9x0.5,"Majmū’ al-Fatāwā Shaykh al-Islām ibn Taymiyyah is a tremendous collection of beneficial essays by Ibn Taymiyyah, compiled by Shaykh Abdur Rahman Qasim. This selection includes commentary by Shaykh Sāliḥ Fawzān, and covers the affairs regarding life after death; fitnah at the time of death; condition of the deceased in the grave; punishment in the grave; the soul’s connection to the body within the grave; visiting the graves of the disbelievers; the parents of the Prophet ﷺ; children tested in the grave; children of non-Muslims in the Hereafter; the prophets within their graves; Muslims who enter the Hellfire; the disbelievers on the Day of Resurrection; events on the Day of Judgement; and much more! “I swear by Allāh, I am advising you with the acquisition of Majmū’ al-Fatāwa’ Shaykh al-Islām ibn Taymiyyah.” (Shaykh ‘Uthaymīn)"
The Fitnah of the Dajjal and Gog & Magog,RB18,$6.95,https://dusp.org/english/hereafter-the-unseen/rb18-the-fitnah-of-the-dajjal-and-gog-magog.html,Raha Batts,Paperback,60,6x9x0.25,"Imām as-Sa’dī said: The fact that the time in which he will come is unknown indicates that no believer can guarantee safety for himself from encountering that time. This is an affair which is possible, and its evil and fitnah are to be feared. The need of the slave for having protection from his fitnah, by all means, is something known. And from the greatest means is seeking refuge with Allāh from him. Also, this is through supplication and fearing his fitnah. Thus, it is inevitable that one does so in all levels of this ummah. This is a firmly placed ‘aqīdah, to the point that if it occurred and its occurrence is actualized, then this ummah—specifically those who have a connection to the correct and sound belief system—will be able to defend itself from this evil and be protected from his fitnah. In contrast, if the fear of him were to be removed from the hearts, then the fitnah would be increased when that time comes. And the believers would have no tangible īmān to eradicate his fitnah and evil."
The Three that follow to the Grave,RA07,$9.95,https://dusp.org/english/hereafter-the-unseen/the-three-that-follow-to-the-grave.html,No Translator,Paperback,80,5.5x8.5x0.30,"Abu Qatadah, rahimahullah, reported that Allah's Messenger, sallallahu 'alayhiwasallam, said: Imam Ibn Rajab al Hanbali"
Farsi: Mukhtasar Sahih Al-Bukhari (2 Vol. Set),LR02,$29.95,https://dusp.org/languages/farsi/lr02-farsi-mukhtasar-sahih-al-bukhari-2-vol-set.html,No Translator,Hardback,1135,7x9.5,"Sahih Al-Bukhari covers almost all aspects of life in providing proper guidance from the messenger of Allah. Translated into Farsi in a very easy & simple language, so that all readers can understand it without difficulty. This summarized edition of Sahih Al-Bukhari has Arabic text with corresponding Farsi translation side by side. All Muslim Scholars agree that Sahih Al-Bukhari is the most authentic book after the Qur'an. The Summarized Bukhari is condensed into about 1135 pages by selecting a few Ahadith from the original 9-Volume which has about 4000 pages. This book contains about 2220 Ahadith. Most of the duplicate hadith from different chains (with slight variations) have been removed and only one has been kept. the Imam had recorded all the Sayings of the Prophet which he found to be genuine after thorough examination and scrutiny. He spent sixteen years in research and examined more than sixty thousand Sayings from which he selected some 7,275 Sayings whose genuineness and accuracy he established beyond the slightest doubt. Deducting duplicates, the Imam's collection contains about four thousand distinct Sayings. The text used for this Summary is based on Imam Zayn al-Din Ahmad ibn Ahmad al-Sharji al-Zubaydi (d. 893) the author of the abridged Sahih al-Bukhari [al-Tajrid al-Sarih]."
Farsi: Ghayatul-Murid,LR03,$11.95,https://dusp.org/languages/farsi/lr03-farsi-ghayatul-murid.html,No Translator,Hardback,296,6x9,Interpretation of Kitab At-Tauhid - Ghayatul-Murid (The Destination of the Seeker of Truth)
Farsi: Ar-Raheeq Al-Makhtum,LR04,$24.95,https://dusp.org/languages/farsi/lr04-farsi-ar-raheeq-al-makhtum.html,Hamed Fairozy and Mohammad Ibrahim Kyani,Hardback,668,6x8.5,"A complete authoritative book on the life of Prophet Muhammad (S) by . It was honored by the World Muslim League as first prize winner book. Whoever wants to know the whole life style of the Prophet in detail must read this book. Muhammad (S) is the Messenger of Allah, and those who are with him, are severe against the disbelievers, and merciful among themselves. You see them bowing and falling down prostrate (in prayer), seeking bounty from Allah and (His) Good Pleasure. The mark of them (i.e. of their Faith) is on their faces (fore heads) from the traces of prostration (during prayers). This is their description in the Taurah (Torah). But their description in the Injeel (Gospel) is like a (sown) seed which sends forth its shoot, then makes it strong, and becomes thick and it stands straight on its stem, delighting the sowers, that He may enrage the disbelievers with them. Allah has promised those among them who believe and do righteous good deeds, forgiveness and a mighty reward (Paradise). (Al-Fath: 29) The Prophet Muhammad (S) said: ""The example of guidance and knowledge with which Allah has sent me is like abundant rain falling on the earth. Some of which was fertile soil that absorbed rain-water and brought forth vegetation and grass in abundance. (And) another portion of it was hard and held the rain-water and Allah benefited the people with it and they utilized it for drinking (making their animals drink from it) and to irrigate the land for cultivation. (And) a portion of it was barren which could neither hold the water nor bring forth vegetation (then that land gave no benefits). The first is the example of the person who comprehends Allah's Religion (Islam) and gets benefit (from the knowledge) which Allah (Azawajal) has revealed through me (the Prophet) and learns and then teaches it to others. The (last example is that of a) person who does not care for it and does not take Allah's Guidance revealed through me (he is like that barren land)."" (Al-Mukarramah) The heart of every Muslim is filled with love for the last Prophet Muhammad (S) and this love of the messenger of Allah is an asset for him. Love and respect of a person depends on the benefits we get from him, As the Prophet , is the greatest benefactor of humanity, every Muslim has deepest love for him, Every deed of his life is to be followed by every individual of the Muslim Ummah. Highest love for the Prophet (S) is made a test of our Faith. Allah the All-Mighty has described and explained the status of Muhammad (S) in the Qur'an: ""Say (O Muhammad (S) to mankind): If you (really) love Allah then follow me (i.e. accept Islamic monotheism, follow the Qur'an and the Sunnah), Allah will love you..."" (3:31) Love of Allah's Messenger (S) is a part of our Faith. There is a Hadith (narration) of the Prophet (S) who said: ""None of you has Faith unless I am dearer to him than his father and his son and all mankind."" In the early period of Islam, many books were written on the life of the Prophet (S) in the Qur'an itself, the best example of the life of Muhammad (S), has also been mentioned, The Qur'an says: ""And verily, you (O Muhammad (S) are on an exalted standard of character."" (68:4) Someone asked 'Aishah (R) about the noble character and manners of the Prophet (S). She answered: ""Have you not read the Qur'an? His character is a complete explanation of the Qur'an."" It means that whatever is commanded and prohibited in the Qur'an, its practical example is present in the manners of Muhammad In other words, the ideal and perfect example of good manners and character which the Qur'an demands from mankind, was present in the person of Muhammad in its highest degree. Scholars of Ahadith (traditions) and writers of the biography of Muhammad , the Messenger of Allah, have explored his life from every angle and aspect from birth to death. Every event, every incident of his life has been described and narrated, but none had claimed that he has given his life's recording its full rights. Hundreds of books have been written on the life of Muhammad and this endeavor will continue till the Day of Resurrection. No doubt The Sealed Nectar (Ar-Raheeq AI-Makhturn) is a book of great value and praiseworthy work on the life of Muhammad. This book has been written by the Eminent Shaikh Safiur-Rahman Mubarakpuri of Jamiah Salafiyah, Banaras (India). The first Islamic Conference on Seerah (biography of the Prophet) was held in 1976 in Pakistan sponsored by the Muslim World League. The League announced a world contest for writing a book on the life of the Prophet. One hundred fifty thousand Saudi Riyals (SR 150,000) (forty thousand U.S. Dollars) was the grand prize for the best five books. One hundred and seventy-one manuscripts were received from all over the world. Out of these, eighty-five were in the Arabic Language, sixty-four in Urdu, twenty-one were in English and one in French and Hausa. A board of highly qualified scholars judged the manuscripts and announced the results. The manuscript of Shaikh Safiur-Rahman Mubarakpuri, Jamiah Salafiyah Banaras (India), author of the book in hand (The Sealed Nectar) received first the grand prize of SR 50,000 (fifty thousand Saudi Riyals) for its authentic and sound collections of the narrations. Dr. Majid Ali Khan, New Delhi, India, placed second. The third prize went to Dr. Naseer Ahmed, Islamic University, Lahore, Pakistan. The fourth prize was awarded to Mr. Harnid Mahmud of Egypt. The fifth and final prize was awarded to Abdus-Salam Hashim of Madinah Munawwarah. An extravagant prize distribution ceremony was held at Makkah Al-Mukarramah on 12 Rabi'ul-Awwal 1399 A.H. (1979 C.E.). Afterwards, the book was published by the Muslim World League and then many other organizations gained the honor of publishing this masterpiece. Darussalam also published this book in the Arabic language. I had wished to publish this book in the English language for the wider benefit of humanity. Shaikh Safiur-Rahman willingly agreed to the idea and consented to publish the English translation. The stage of translation was traversed with the help of brother Mahir Abu Dhahab, owner and general manager of Markaz Noor Ash-Sham in Damascus, Syria. For the first edition of this book, brother Mahir Abu Dhahab from Syria, Damascus, provided his help and cooperation as regards the translation work for which I offer my special thanks to him. Now in your hands is the new revised edition with many changes and additions. Brother Abu Khaliyl (U.S.A.) amended and improved the translation to make its language simple and easy, besides comparing again from the beginning to the end the English translation with the Arabic revised text to update the changes therein. So, after a coherent toil of months, this edition was published. (All praise is for Allah). The opinions and views from the readers concerning this edition will be appreciated. Your brother in Islam, 1st January 2002"
Farsi: Qisas-ul-Ambiya,LR06,$29.95,https://dusp.org/languages/farsi/lr06-farsi-qisas-ul-ambiya.html,Abdulwahid Shamsi,Hardback,904,6x8.5x1.75,"Qassas Al-Anbiya (in Farsi/Persian/Iranian language) is the collection of all the events and stories about the Prophets of Allah in the Holy Quran by Imam Imaduddin Abdul-Fida Ismail Ibn Kathir Ad-Dimashqi. It covers all the Prophets from Adam to Eesa/Jesus - peace be upon them all. In this book, the stories of the prophets have been compiled from 'Al-Bidayah wan-Nihayah' (The Beginning and the End) which is a great work of the famous Muslim exegete and historian Ibn Kathir and has a prominent place in the Islamic literature. The stories of the prophets and all the events in their lives have been supported by the Qur'anic Verses and the Sunnah (traditions) of the Prophet (S). Wherever it was necessary, other sources have also been reported for the sake of historical accounts, but on such places a comparative study has been made to prove the authenticity of the sources. Ibn Kathir has reproduced the views and interpretations of all the great exegetes of the Qur'an of his time. The systemic narratives of the Stories of the Prophets have been written in chronological order which renders a historical style to the book. Allah the Most Exalted says in the Qur'an:"
Farsi: Al-Qur'an Al-Kareem,LR05,$29.95,https://dusp.org/languages/farsi/lr05-farsi-al-qur-an-al-kareem.html,Wali Allah Al-dahlawi,Hardback,1232,6x8.5x1.5,"Farsi/Persian language translation of The Holy Quran with full page Arabic script (15-line/page) on the right side and translation on the left side of the page. Qur'an translation is authenticated & printed by King Fahd Printing Complex in Saudi Arabia. Farsi/Parsi/Dari پارسی / فارسی / دری‎ is the national language of Iran and also spoken in Afghanistan, Tajikistan and Northwest Pakistan."
Farsi: Tafseer Ahsan-ul-Kalam,LR01,$35.95,https://dusp.org/languages/farsi/lr01-farsi-tafseer-ahsan-ul-kalam.html,Dr. Hussien Taji Keldari,Hardback,1334,6x9x2,"Farsi translation of Al-Qur'an Al-Kareem with commentary (Iranian language). Right side of the page has Uthmani script Arabic of the Quran and left side has the Farsi translation with commentary (if any). Tafseer Ahsan-ul-Kalaam is summarized version of the Noble Quran with tafsir from Sahih Bukhari, Tafsir Ibn Kathir & Tafsir Qurtabi."
